"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"CM0140","2020-05-08 01:00:00","26.000","24.000","0.500","25.500","0.850","1008.600","","0.000","-99.000","-99.000","-99.000","25.800","","25.500",""
"C0SA20","2020-05-08 01:00:00","857.000","350.000","0.300","20.300","1.000","917.100","","0.000","-99.000","-99.000","-99.000","20.600","","20.300",""
"C0K490","2020-05-08 01:00:00","91.000","0.000","0.000","26.500","0.780","999.000","","0.000","-99.000","-99.000","-99.000","26.900","","26.400",""
"C0V820","2020-05-08 01:00:00","441.000","53.000","2.300","25.200","0.680","963.000","","0.000","-99.000","-99.000","-99.000","25.200","","25.100",""
"C0S810","2020-05-08 01:00:00","65.000","336.000","1.400","24.400","0.980","1006.000","","0.000","-99.000","-99.000","-99.000","24.400","","24.300",""
"C0R580","2020-05-08 01:00:00","10.000","139.000","2.200","26.600","0.860","1008.300","","0.000","-99.000","-99.000","-99.000","27.700","","26.600",""
"C0Z330","2020-05-08 01:00:00","488.000","0.000","0.000","22.200","0.990","958.700","","0.000","-99.000","-99.000","-99.000","22.300","","22.200",""
"C0E590","2020-05-08 01:00:00","40.000","100.000","0.800","24.800","1.000","1004.200","","0.000","-99.000","-99.000","-99.000","24.900","","24.800",""
"C0D540","2020-05-08 01:00:00","227.000","0.000","0.000","22.700","0.970","985.600","","0.000","-99.000","-99.000","-99.000","22.900","","22.700",""
"C0K420","2020-05-08 01:00:00","42.000","314.000","0.800","26.700","0.880","1004.600","","0.000","-99.000","-99.000","-99.000","27.300","","26.700",""
"C0Z180","2020-05-08 01:00:00","34.000","327.000","0.300","23.800","0.990","1007.300","","0.000","-99.000","-99.000","-99.000","23.900","","23.700",""
"C0AD10","2020-05-08 01:00:00","27.000","131.000","0.700","25.200","0.930","1006.600","","0.000","-99.000","-99.000","-99.000","25.400","","25.200",""
"C0M720","2020-05-08 01:00:00","225.000","15.000","0.400","26.100","0.750","984.300","","0.000","-99.000","-99.000","-99.000","26.500","","26.100",""
"C0V450","2020-05-08 01:00:00","51.000","115.000","1.000","27.300","0.980","1003.500","","0.000","-99.000","-99.000","-99.000","28.700","","27.300",""
"C0R280","2020-05-08 01:00:00","242.000","70.000","0.600","23.900","0.980","983.500","","0.000","-99.000","-99.000","-99.000","24.000","","23.900",""
"C0E610","2020-05-08 01:00:00","850.000","242.000","0.600","21.200","0.790","917.600","","0.000","-99.000","-99.000","-99.000","21.500","","21.200",""
"C0V610","2020-05-08 01:00:00","22.000","283.000","1.400","28.700","0.830","1007.000","","0.000","-99.000","-99.000","-99.000","29.200","","28.700",""
"C0Z310","2020-05-08 01:00:00","59.000","322.000","0.600","23.300","0.990","1005.200","","0.000","-99.000","-99.000","-99.000","23.300","","23.300",""
"C0S700","2020-05-08 01:00:00","507.000","193.000","0.900","20.800","1.000","955.700","","0.000","-99.000","-99.000","-99.000","21.000","","20.800",""
"C0T9G0","2020-05-08 01:00:00","605.000","0.000","0.000","21.000","0.990","946.200","","0.000","-99.000","-99.000","-99.000","21.000","","20.700",""
"C0U520","2020-05-08 01:00:00","517.000","0.000","0.000","21.200","0.990","955.700","","0.000","-99.000","-99.000","-99.000","21.300","","21.200",""
"C0E750","2020-05-08 01:00:00","62.000","143.000","0.800","25.700","0.890","1000.600","","0.000","-99.000","-99.000","-99.000","25.800","","25.700",""
"C0R810","2020-05-08 01:00:00","25.000","75.000","0.600","26.600","0.760","1007.500","","0.000","-99.000","-99.000","-99.000","26.700","","26.500",""
"C0G660","2020-05-08 01:00:00","27.000","332.000","0.500","27.900","0.940","1009.200","","0.000","-99.000","-99.000","-99.000","27.900","","27.600",""
"C0W140","2020-05-08 01:00:00","21.000","79.000","1.600","21.800","0.970","1008.100","","0.000","-99.000","-99.000","-99.000","21.900","","21.800",""
"C0U720","2020-05-08 01:00:00","1260.000","285.000","0.400","17.400","0.990","886.200","","0.000","-99.000","-99.000","-99.000","17.400","","17.100",""
"C0R690","2020-05-08 01:00:00","248.000","5.000","0.600","23.800","0.980","981.800","","0.000","-99.000","-99.000","-99.000","23.900","","23.800",""
"C0X150","2020-05-08 01:00:00","18.000","0.000","0.100","29.000","0.760","1008.700","","0.000","-99.000","-99.000","-99.000","29.200","","28.900",""
"C0Z050","2020-05-08 01:00:00","830.000","0.000","0.000","20.300","0.990","922.000","","0.000","-99.000","-99.000","-99.000","20.800","","20.300",""
"C0I490","2020-05-08 01:00:00","1601.000","96.000","1.900","17.900","0.770","842.400","","0.000","-99.000","-99.000","-99.000","18.300","","17.900",""
"C0I090","2020-05-08 01:00:00","910.000","0.000","0.000","23.100","0.720","911.600","","0.000","-99.000","-99.000","-99.000","23.100","","22.900",""
"C0X240","2020-05-08 01:00:00","394.000","188.000","0.400","22.900","0.850","966.600","","0.000","-99.000","-99.000","-99.000","23.700","","22.900",""
"C0S990","2020-05-08 01:00:00","409.000","4.000","2.200","23.900","0.900","965.700","","0.000","-99.000","-99.000","-99.000","23.900","","23.300",""
"C0E850","2020-05-08 01:00:00","104.000","0.000","0.000","23.800","0.950","997.500","","0.000","-99.000","-99.000","-99.000","24.000","","23.800",""
"C0T9B0","2020-05-08 01:00:00","558.000","243.000","0.400","21.100","0.990","950.300","","0.000","-99.000","-99.000","-99.000","21.200","","21.100",""
"C0G650","2020-05-08 01:00:00","34.000","0.000","0.100","27.500","0.970","1005.400","","0.000","-99.000","-99.000","-99.000","27.900","","27.500",""
"C0K580","2020-05-08 01:00:00","26.000","0.000","0.200","26.800","0.990","1007.800","","0.000","-99.000","-99.000","-99.000","27.300","","26.800",""
"C0X050","2020-05-08 01:00:00","25.000","0.000","0.000","26.200","0.860","1005.600","","0.000","-99.000","-99.000","-99.000","26.200","","25.800",""
"CM0100","2020-05-08 01:00:00","25.000","131.000","1.600","24.800","0.850","1006.900","","0.000","-99.000","-99.000","-99.000","24.800","","24.700",""
"CM0130","2020-05-08 01:00:00","11.000","164.000","1.500","28.300","0.740","1008.900","","0.000","-99.000","-99.000","-99.000","28.500","","28.300",""
"C0W110","2020-05-08 01:00:00","16.000","2.000","4.300","19.900","0.980","1008.900","","0.500","-99.000","-99.000","-99.000","19.900","","19.800",""
"C0R670","2020-05-08 01:00:00","26.000","81.000","0.500","26.400","0.830","1008.100","","0.000","-99.000","-99.000","-99.000","26.600","","26.200",""
"C0X120","2020-05-08 01:00:00","28.000","175.000","0.800","28.300","0.790","1007.300","","0.000","-99.000","-99.000","-99.000","28.400","","28.200",""
"C0R100","2020-05-08 01:00:00","1006.000","322.000","0.600","21.100","0.720","901.400","","0.000","-99.000","-99.000","-99.000","21.100","","20.600",""
"C0R740","2020-05-08 01:00:00","58.000","80.000","1.600","26.300","0.820","1003.900","","0.000","-99.000","-99.000","-99.000","26.300","","25.800",""
"C0C700","2020-05-08 01:00:00","151.000","123.000","1.000","24.500","0.910","993.300","","0.000","-99.000","-99.000","-99.000","24.900","","24.500",""
"C0W130","2020-05-08 01:00:00","18.000","161.000","2.500","25.600","0.910","1006.200","","0.000","-99.000","-99.000","-99.000","25.600","","25.400",""
"C0F9R0","2020-05-08 01:00:00","20.000","0.000","0.000","26.700","1.000","1008.100","","0.000","-99.000","-99.000","-99.000","26.800","","26.700",""
"C0V660","2020-05-08 01:00:00","25.000","3.000","1.300","28.400","0.780","1006.800","","0.000","-99.000","-99.000","-99.000","28.600","","28.400",""
"C0G780","2020-05-08 01:00:00","27.000","333.000","0.300","27.000","0.930","1006.200","","0.000","-99.000","-99.000","-99.000","27.500","","27.000",""
"C0C590","2020-05-08 01:00:00","72.000","128.000","0.900","24.100","0.940","1001.000","","0.000","-99.000","-99.000","-99.000","24.100","","23.700",""
"C0M790","2020-05-08 01:00:00","15.000","0.000","0.000","27.400","0.820","1006.600","","0.000","-99.000","-99.000","-99.000","27.700","","27.400",""
"C0R130","2020-05-08 01:00:00","1040.000","106.000","1.100","22.700","0.670","896.000","","0.000","-99.000","-99.000","-99.000","22.700","","22.000",""
"C0AH30","2020-05-08 01:00:00","755.000","179.000","3.800","19.800","1.000","926.700","","0.000","-99.000","-99.000","-99.000","20.300","","19.800",""
"C0X170","2020-05-08 01:00:00","50.000","48.000","0.900","26.300","0.830","1003.300","","0.000","-99.000","-99.000","-99.000","27.500","","26.300",""
"C0K291","2020-05-08 01:00:00","8.000","237.000","0.700","28.100","0.800","1008.900","","0.000","-99.000","-99.000","-99.000","28.100","","28.000",""
"C0D480","2020-05-08 01:00:00","223.000","0.000","0.000","22.600","0.990","984.000","","0.000","-99.000","-99.000","-99.000","22.700","","22.600",""
"C0F0C0","2020-05-08 01:00:00","983.000","142.000","1.100","22.100","0.750","902.900","","0.000","-99.000","-99.000","-99.000","22.900","","22.100",""
"C0U860","2020-05-08 01:00:00","5.000","0.000","0.000","24.500","1.000","1010.500","","0.000","-99.000","-99.000","-99.000","24.700","","24.500",""
"C0UA50","2020-05-08 01:00:00","808.000","0.000","0.100","19.900","1.000","922.000","","0.000","-99.000","-99.000","-99.000","19.900","","19.900",""
"C0X320","2020-05-08 01:00:00","30.000","85.000","0.700","25.000","0.880","1005.400","","0.000","-99.000","-99.000","-99.000","25.000","","24.700",""
"C0T960","2020-05-08 01:00:00","120.000","0.000","0.000","23.600","0.990","997.800","","0.000","-99.000","-99.000","-99.000","23.700","","23.600",""
"C0SA80","2020-05-08 01:00:00","136.000","0.000","0.200","23.700","0.930","995.500","","0.000","-99.000","-99.000","-99.000","23.700","","23.400",""
"C0E780","2020-05-08 01:00:00","160.000","132.000","0.500","25.100","0.950","991.500","","0.000","-99.000","-99.000","-99.000","25.700","","25.100",""
"C0F9Q0","2020-05-08 01:00:00","149.000","87.000","0.700","24.700","0.960","991.700","","0.000","-99.000","-99.000","-99.000","25.600","","24.700",""
"C0F9X0","2020-05-08 01:00:00","166.000","0.000","0.000","25.900","0.960","990.800","","0.000","-99.000","-99.000","-99.000","26.500","","25.900",""
"C0F0D0","2020-05-08 01:00:00","3171.000","177.000","1.500","6.300","0.910","699.300","","0.000","-99.000","-99.000","-99.000","6.900","","6.300",""
"C0S730","2020-05-08 01:00:00","110.000","131.000","2.600","24.900","0.950","997.900","","0.000","-99.000","-99.000","-99.000","25.000","","24.900",""
"C0T790","2020-05-08 01:00:00","2830.000","278.000","0.500","9.700","0.830","728.000","","0.000","-99.000","-99.000","-99.000","10.000","","9.400",""
"C0V750","2020-05-08 01:00:00","50.000","328.000","0.700","28.500","0.810","1004.800","","0.000","-99.000","-99.000","-99.000","28.800","","28.500",""
"C0K530","2020-05-08 01:00:00","12.000","296.000","0.600","27.500","0.830","1008.100","","0.000","-99.000","-99.000","-99.000","27.600","","27.500",""
"C0M780","2020-05-08 01:00:00","30.000","0.000","0.000","27.200","0.840","1006.300","","0.000","-99.000","-99.000","-99.000","27.400","","27.200",""
"C0V360","2020-05-08 01:00:00","94.000","0.000","0.200","23.700","0.900","998.900","","0.000","-99.000","-99.000","-99.000","23.800","","23.700",""
"C0K510","2020-05-08 01:00:00","10.000","0.000","0.000","27.500","0.850","1007.600","","0.000","-99.000","-99.000","-99.000","27.900","","27.200",""
"C0D650","2020-05-08 01:00:00","97.000","123.000","0.400","24.900","0.870","998.900","","0.000","-99.000","-99.000","-99.000","24.900","","24.800",""
"C0V630","2020-05-08 01:00:00","19.000","0.000","0.200","27.900","0.780","1007.000","","0.000","-99.000","-99.000","-99.000","28.000","","27.700",""
"C0U910","2020-05-08 01:00:00","17.000","298.000","0.600","24.100","0.940","1009.100","","0.000","-99.000","-99.000","-99.000","24.100","","23.900",""
"C0U600","2020-05-08 01:00:00","10.000","0.000","0.100","23.700","0.990","1009.500","","0.000","-99.000","-99.000","-99.000","23.700","","23.600",""
"C0G820","2020-05-08 01:00:00","29.000","0.000","0.000","27.100","0.880","1006.200","","0.000","-99.000","-99.000","-99.000","27.700","","27.100",""
"C0R590","2020-05-08 01:00:00","72.000","12.000","1.300","27.500","0.880","1001.000","","0.000","-99.000","-99.000","-99.000","27.500","","27.200",""
"C0A9E0","2020-05-08 01:00:00","26.000","119.000","0.300","25.900","0.790","1007.600","","0.000","-99.000","-99.000","-99.000","25.900","","25.900",""
"C0R480","2020-05-08 01:00:00","57.000","0.000","0.100","27.900","0.750","1002.300","","0.000","-99.000","-99.000","-99.000","28.100","","27.900",""
"C0X300","2020-05-08 01:00:00","70.000","0.000","0.000","24.200","0.920","1001.500","","0.000","-99.000","-99.000","-99.000","24.700","","24.200",""
"C0U970","2020-05-08 01:00:00","7.000","0.000","0.000","24.100","0.960","1011.400","","0.000","-99.000","-99.000","-99.000","24.100","","23.900",""
"C0SA90","2020-05-08 01:00:00","497.000","310.000","0.300","22.200","0.960","954.700","","-99.000","-99.000","-99.000","-99.000","22.200","","22.100",""
"C0R750","2020-05-08 01:00:00","551.000","46.000","4.700","22.700","0.950","949.000","","0.000","-99.000","-99.000","-99.000","22.900","","22.700",""
"C0R340","2020-05-08 01:00:00","230.000","0.000","0.100","22.900","0.980","983.700","","0.000","-99.000","-99.000","-99.000","23.100","","22.900",""
"C0M750","2020-05-08 01:00:00","10.000","171.000","1.600","28.500","0.780","1008.100","","0.000","-99.000","-99.000","-99.000","28.800","","28.500",""
"C0I110","2020-05-08 01:00:00","161.000","0.000","0.000","27.000","0.770","992.100","","0.000","-99.000","-99.000","-99.000","27.400","","27.000",""
"C0V370","2020-05-08 01:00:00","74.000","0.000","0.200","25.600","0.870","1001.700","","0.000","-99.000","-99.000","-99.000","25.600","","25.300",""
"C0C690","2020-05-08 01:00:00","242.000","169.000","0.400","22.900","0.860","982.800","","0.000","-99.000","-99.000","-99.000","23.100","","22.900",""
"C0A540","2020-05-08 01:00:00","401.000","0.000","0.000","22.300","0.980","967.300","","0.000","-99.000","-99.000","-99.000","22.300","","22.100",""
"C0SA60","2020-05-08 01:00:00","6.000","346.000","0.600","24.600","0.950","1009.500","","0.000","-99.000","-99.000","-99.000","25.100","","24.600",""
"C0H950","2020-05-08 01:00:00","192.000","0.000","0.000","25.200","0.850","988.400","","0.000","-99.000","-99.000","-99.000","25.500","","25.200",""
"C0O960","2020-05-08 01:00:00","112.000","61.000","1.300","25.600","0.820","995.800","","0.000","-99.000","-99.000","-99.000","26.100","","25.600",""
"C0E880","2020-05-08 01:00:00","507.000","231.000","1.300","22.800","0.990","953.400","","0.000","-99.000","-99.000","-99.000","23.000","","22.600",""
"C0AH10","2020-05-08 01:00:00","30.000","181.000","2.300","26.100","1.000","1006.300","","0.000","-99.000","-99.000","-99.000","26.300","","26.100",""
"C0R820","2020-05-08 01:00:00","588.000","0.000","0.200","22.500","0.850","946.400","","0.000","-99.000","-99.000","-99.000","23.300","","22.500",""
"C0R680","2020-05-08 01:00:00","13.000","316.000","0.900","24.500","0.950","1008.900","","0.000","-99.000","-99.000","-99.000","24.800","","24.500",""
"C0X210","2020-05-08 01:00:00","38.000","96.000","0.600","26.200","0.810","1003.500","","0.000","-99.000","-99.000","-99.000","26.200","","25.800",""
"C0D430","2020-05-08 01:00:00","87.000","0.000","0.000","23.700","0.990","998.900","","0.000","-99.000","-99.000","-99.000","24.100","","23.700",""
"C0AD30","2020-05-08 01:00:00","20.000","0.000","0.000","26.400","0.780","1005.900","","0.000","-99.000","-99.000","-99.000","26.500","","26.400",""
"C0R240","2020-05-08 01:00:00","87.000","21.000","0.300","24.600","0.860","999.300","","0.000","-99.000","-99.000","-99.000","25.100","","24.600",""
"C0AI30","2020-05-08 01:00:00","26.000","129.000","2.200","26.000","0.900","1007.900","","0.000","-99.000","-99.000","-99.000","26.100","","26.000",""
"C0U960","2020-05-08 01:00:00","1885.000","21.000","1.800","11.900","0.990","814.200","","0.000","-99.000","-99.000","-99.000","12.600","","11.900",""
"C0T9E0","2020-05-08 01:00:00","415.000","0.000","0.000","22.100","0.970","966.100","","0.000","-99.000","-99.000","-99.000","22.100","","22.000",""
"C0D550","2020-05-08 01:00:00","1956.000","0.000","0.200","16.100","0.640","810.800","","0.000","-99.000","-99.000","-99.000","16.300","","15.900",""
"C0C630","2020-05-08 01:00:00","209.000","185.000","0.600","23.500","0.910","986.400","","0.000","-99.000","-99.000","-99.000","23.600","","23.500",""
"C0K450","2020-05-08 02:00:00","35.000","97.000","0.300","26.800","0.870","1004.300","","0.000","-99.000","-99.000","-99.000","27.500","","26.700",""
"C0G760","2020-05-08 02:00:00","53.000","0.000","0.000","25.900","0.990","1005.500","","0.000","-99.000","-99.000","-99.000","27.000","","25.900",""
"CM0120","2020-05-08 02:00:00","4.000","317.000","0.700","27.600","0.760","1008.500","","0.000","-99.000","-99.000","-99.000","27.900","","27.600",""
"C0Z290","2020-05-08 02:00:00","946.000","152.000","0.600","19.900","0.990","907.800","","0.000","-99.000","-99.000","-99.000","20.100","","19.900",""
"C0V680","2020-05-08 02:00:00","40.000","0.000","0.100","28.900","0.770","1004.300","","0.000","-99.000","-99.000","-99.000","29.100","","28.700",""
"C0R760","2020-05-08 02:00:00","336.000","351.000","3.500","23.800","0.960","972.300","","0.000","-99.000","-99.000","-99.000","23.800","","23.600",""
"C0F9Q0","2020-05-08 02:00:00","149.000","103.000","0.600","24.900","0.930","991.200","","0.000","-99.000","-99.000","-99.000","25.600","","24.700",""
